2025-06-19 00:58:35 ; 100
2025-06-19 01:02:11 ; 100
2025-06-19 01:02:12 ; 100
2025-06-19 01:02:14 ; 100
2025-06-19 01:02:15 ; 100
2025-06-19 01:02:16 ; 100
2025-06-19 01:02:18 ; 100
2025-06-19 01:27:24 ; 20
2025-06-19 01:27:25 ; 50
2025-06-19 01:27:26 ; 0
2025-06-19 01:27:30 ; 20
2025-06-19 01:27:35 ; 50
2025-06-19 01:27:40 ; 100
2025-06-19 01:27:50 ; 50
2025-06-19 01:33:01 ; 20
2025-06-19 01:33:06 ; 20
2025-06-19 18:17:19 ; 100
2025-06-19 18:17:34 ; 50
2025-06-19 18:17:46 ; 20
2025-06-19 18:17:53 ; 0
2025-06-19 18:18:24 ; 100
2025-06-19 18:18:31 ; 50
2025-06-19 18:18:39 ; 20
2025-06-19 18:18:46 ; 0
2025-06-19 21:49:03 ; 100
2025-06-19 21:49:57 ; 50
2025-06-19 21:50:04 ; 50
2025-06-19 21:50:11 ; 20
2025-06-19 21:50:28 ; 0
2025-06-19 21:50:37 ; 50
2025-06-19 21:55:36 ; 100
2025-06-19 21:55:53 ; 50
2025-06-19 21:56:04 ; 20
2025-06-19 21:56:18 ; 0
2025-06-19 22:45:50 ; 100
2025-06-19 22:45:54 ; 50
2025-06-19 22:45:55 ; 20
2025-06-19 22:45:55 ; 0
2025-06-19 22:48:27 ; 100
2025-06-19 22:48:41 ; 0
2025-06-21 15:21:44 ; 100
2025-06-21 15:23:25 ; 20
2025-06-21 15:23:28 ; 50
2025-06-21 15:23:34 ; 0
2025-06-21 15:23:38 ; 100
